part_family,operation_id,machine,time_per_unit
PF19,OP030,M22,0.501747231771988
PF19,OP030,M23,0.4982588526041116
PF19,OP030,M24,0.4947947262640504
PF19,OP030,M25,0.4913546841349113
PF19,OP030,M26,0.4879385587721039
PF19,OP030,M27,0.48454618389519044
PF19,OP030,M28,0.48117739437979146
PF19,OP030,M29,0.47783202624954874
PF19,OP030,M30,0.47450991666814396
PF19,OP030,M31,0.47121090393137194
PF19,OP030,M32,0.4679348274592703
PF19,OP030,M33,0.46468152778830263
PF19,OP030,M34,0.4614508465635973
PF19,OP030,M35,0.4582426265312388
PF19,OP030,M36,0.4550567115306136
PF19,OP030,M37,0.45189294648680955
PF19,OP030,M38,0.44875117740306664
PF19,OP030,M39,0.44563125135328185
PF19,OP030,M40,0.44253301647456533
PF19,OP030,M41,0.4394563219598483
PF19,OP030,M42,0.43640101805054254
PF19,OP030,M43,0.433366956029251
PF19,OP030,M44,0.4303539882125289
PF19,OP040,M01,79.00472850552325
PF19,OP040,M02,78.4554510374462
PF19,OP040,M03,77.90999240075612
PF19,OP040,M04,77.36832604516832
PF19,OP040,M05,76.83042560498797
PF19,OP040,M06,76.29626489782675
PF19,OP040,M07,75.76581792332844
PF19,OP040,M08,75.23905886190335
PF19,OP040,M09,74.71596207347152
PF19,OP040,M10,74.19650209621473
PF19,OP040,M11,73.68065364533709
PF19,OP040,M12,73.16839161183431
PF19,OP040,M13,72.65969106127157
PF19,OP040,M14,72.15452723256978
PF19,OP040,M15,71.6528755368003
PF19,OP040,M16,71.15471155598814
PF19,OP040,M17,70.66001104192343
PF19,OP040,M18,70.16874991498098
PF19,OP040,M19,69.6809042629484
PF19,OP040,M20,69.19645033986207
PF19,OP040,M21,68.71536456485123
PF19,OP040,M22,68.23762352099035
PF19,OP040,M23,67.76320395415918
PF19,OP040,M24,67.29208277191086
PF19,OP040,M25,66.82423704234793
PF19,OP040,M26,66.35964399300613
PF19,OP040,M27,65.8982810097459
PF19,OP040,M28,65.44012563565164
PF19,OP040,M29,64.98515556993863
PF19,OP040,M30,64.53334866686758
PF19,OP040,M31,64.08468293466659
PF19,OP040,M32,63.63913653446076
PF19,OP040,M33,63.19668777920916
PF19,OP040,M34,62.75731513264924
PF19,OP040,M35,62.32099720824848
PF19,OP040,M36,61.88771276816345
PF19,OP040,M37,61.4574407222061
PF19,OP040,M38,61.03016012681706
PF19,OP040,M39,60.60585018404633
PF19,OP040,M40,60.18449024054088
PF19,OP040,M41,59.766059786539365
PF19,OP040,M42,59.350538454873785
PF19,OP040,M43,58.93790601997814
PF19,OP040,M44,58.52814239690393
PF19,OP050,M01,94.10857366099093
PF19,OP050,M02,93.45428726519326
PF19,OP050,M03,92.80454977148891
PF19,OP050,M04,92.15932955380343
PF19,OP050,M05,91.51859520594154
PF19,OP050,M06,90.88231554005833
PF19,OP050,M07,90.25045958514123
PF19,OP050,M08,89.6229965855025
PF19,OP050,M09,88.99989599928224
PF19,OP050,M10,88.38112749696167
PF19,OP050,M11,87.76666095988682
PF19,OP050,M12,87.15646647880264
PF19,OP050,M13,86.55051435239703
PF19,OP050,M14,85.94877508585517
PF19,OP050,M15,85.35121938942389
PF19,OP050,M16,84.75781817698588
PF19,OP050,M17,84.16854256464407
PF19,OP050,M18,83.58336386931558
PF19,OP050,M19,83.0022536073356
PF19,OP050,M20,82.42518349307099
PF19,OP050,M21,81.85212543754338
PF19,OP050,M22,81.28305154706204
PF19,OP050,M23,80.71793412186608
PF19,OP050,M24,80.15674565477617
PF19,OP050,M25,79.59945882985562
PF19,OP050,M26,79.04604652108084
PF19,OP050,M27,78.49648179102086
PF19,OP050,M28,77.95073788952621
PF19,OP050,M29,77.4087882524269
PF19,OP050,M30,76.87060650023932
PF19,OP050,M31,76.33616643688225
PF19,OP050,M32,75.80544204840179
PF19,OP050,M33,75.27840750170503
PF19,OP050,M34,74.75503714330277
PF19,OP050,M35,74.23530549806068
PF19,OP050,M36,73.71918726795941
PF19,OP050,M37,73.20665733086315
PF19,OP050,M38,72.69769073929679
PF19,OP050,M39,72.19226271923166
PF19,OP050,M40,71.69034866887958
PF19,OP050,M41,71.19192415749542
PF19,OP050,M42,70.6969649241879
PF19,OP050,M43,70.20544687673866
PF19,OP050,M44,69.71734609042969
